task,queue,env_name,exp_name,sensor_bundle,seed,rollout_idx,step,time_s,force_target,finger_force_sum,effective_force,f_thumb,f_index,success_per_step,reward,env_code_commit
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,2,0.1,3.602274,2.999449,0.0,2.999449,0.0,0,0.060741,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,3,0.15,3.602274,5.395079,5.395079,2.676263,2.718815,0,0.178987,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,4,0.2,3.602274,5.655694,5.655694,2.894161,2.761533,0,0.155402,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,5,0.25,3.602274,2.838509,0.0,0.0,2.838509,0,0.062033,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,6,0.3,3.602274,6.213131,6.213131,3.362557,2.850574,0,0.112104,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,7,0.35,3.602274,6.753428,6.753428,3.890156,2.863273,0,0.080277,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,8,0.4,3.602274,5.856122,5.856122,2.9776,2.878522,0,0.138889,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,9,0.45,3.602274,5.745226,5.745226,3.024365,2.720861,0,0.148037,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,10,0.5,3.602274,5.943008,5.943008,3.288933,2.654076,0,0.132,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,11,0.55,3.602274,5.29161,5.29161,2.821209,2.470401,0,0.187814,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,12,0.6,3.602274,3.885361,3.885361,1.591842,2.293519,0,0.28322,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,13,0.65,3.602274,5.398686,5.398686,3.224373,2.174313,0,0.177576,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,14,0.7,3.602274,5.567964,5.567964,3.923995,1.643968,0,0.161704,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,15,0.75,3.602274,3.843089,3.843089,2.04176,1.801329,0,0.282812,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,16,0.8,3.602274,3.676935,3.676935,1.693256,1.983679,0,0.285168,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,17,0.85,3.602274,3.295447,3.295447,1.506294,1.789153,0,0.28128,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,18,0.9,3.602274,3.310638,3.310638,1.415518,1.895121,0,0.281759,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,19,0.95,3.602274,3.600563,3.600563,1.558272,2.042292,0,0.285588,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,20,1.0,3.602274,3.711699,3.711699,1.781728,1.929971,0,0.285084,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,21,1.05,3.602274,3.888932,3.888932,1.972168,1.916764,0,0.281984,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,22,1.1,3.602274,3.949569,3.949569,2.037681,1.911888,0,0.280392,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,23,1.15,3.602274,3.980356,3.980356,2.069966,1.91039,0,0.279508,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,24,1.2,3.602274,4.054265,4.054265,1.926668,2.127597,1,0.776912,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,25,1.25,3.602274,4.168084,4.168084,2.089269,2.078815,1,0.772045,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,26,1.3,3.602274,4.003718,4.003718,2.08857,1.915148,1,0.778842,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,27,1.35,3.602274,4.000944,4.000944,2.085001,1.915943,1,0.778978,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,28,1.4,3.602274,3.997146,3.997146,2.08048,1.916666,1,0.779148,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,29,1.45,3.602274,3.990722,3.990722,2.074832,1.91589,1,0.779405,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,30,1.5,3.602274,3.984445,3.984445,2.069562,1.914883,1,0.779654,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,31,1.55,3.602274,3.978414,3.978414,2.06413,1.914284,1,0.779892,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,32,1.6,3.602274,3.966766,3.966766,1.946859,2.019907,1,0.780306,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,33,1.65,3.602274,4.862797,4.862797,2.948869,1.913928,0,0.224748,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,34,1.7,3.602274,4.178259,4.178259,2.047621,2.130638,0,0.271914,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,35,1.75,3.602274,3.956573,3.956573,2.042097,1.914476,0,0.280736,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,36,1.8,3.602274,3.951941,3.951941,2.036904,1.915037,0,0.280913,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,37,1.85,3.602274,3.946827,3.946827,2.031619,1.915208,0,0.281101,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,38,1.9,3.602274,3.942159,3.942159,2.026371,1.915789,0,0.281273,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,39,1.95,3.602274,3.938219,3.938219,2.021777,1.916442,0,0.281422,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,40,2.0,3.602274,3.933911,3.933911,2.016895,1.917015,0,0.281578,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,41,2.05,3.602274,4.722729,4.722729,2.700478,2.022251,0,0.236515,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,42,2.1,3.602274,3.927133,3.927133,2.008014,1.919119,0,0.281831,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,43,2.15,3.602274,3.920666,3.920666,2.003545,1.917121,0,0.282041,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,44,2.2,3.602274,3.918851,3.918851,1.999518,1.919333,0,0.282119,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,45,2.25,3.602274,3.63406,3.63406,1.715557,1.918503,0,0.286508,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,46,2.3,3.602274,3.833539,3.833539,1.991325,1.842214,0,0.284218,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,47,2.35,3.602274,3.903999,3.903999,1.987717,1.916283,0,0.282599,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,48,2.4,3.602274,3.899165,3.899165,1.984258,1.914907,0,0.28275,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,49,2.45,3.602274,3.894556,3.894556,1.980955,1.913601,0,0.282893,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,50,2.5,3.602274,5.169242,5.169242,2.09374,3.075502,0,0.198382,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,51,2.55,3.602274,3.886175,3.886175,1.975145,1.911029,0,0.283151,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,52,2.6,3.602274,3.882053,3.882053,1.972616,1.909436,0,0.283275,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,53,2.65,3.602274,5.114253,5.114253,1.970039,3.144214,0,0.203381,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,54,2.7,3.602274,3.874558,3.874558,1.967903,1.906655,0,0.283499,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,55,2.75,3.602274,3.871308,3.871308,1.966094,1.905213,0,0.283597,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,56,2.8,3.602274,4.250874,4.250874,1.964383,2.286491,0,0.268825,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,57,2.85,3.602274,3.864829,3.864829,1.962736,1.902092,0,0.283788,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,58,2.9,3.602274,3.833652,3.833652,1.93312,1.900532,0,0.284483,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,59,2.95,3.602274,3.859504,3.859504,1.960603,1.898901,0,0.283948,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,60,3.0,3.602274,3.856786,3.856786,1.959616,1.89717,0,0.284028,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,61,3.05,3.602274,4.54407,4.54407,1.959046,2.585024,0,0.250496,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,62,3.1,3.602274,3.852487,3.852487,1.958769,1.893718,0,0.28416,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,63,3.15,3.602274,3.850467,3.850467,1.95852,1.891947,0,0.284222,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,64,3.2,3.602274,3.848671,3.848671,1.958625,1.890046,0,0.284279,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,65,3.25,3.602274,3.847115,3.847115,1.958983,1.888132,0,0.28433,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,66,3.3,3.602274,3.845929,3.845929,1.95971,1.886219,0,0.284373,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,67,3.35,3.602274,3.978516,3.978516,1.96074,2.017776,0,0.280808,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,68,3.4,3.602274,3.842854,3.842854,1.932044,1.91081,0,0.284473,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,69,3.45,3.602274,3.843157,3.843157,1.963165,1.879992,0,0.284483,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,70,3.5,3.602274,4.017828,4.017828,2.103082,1.914745,0,0.279517,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,71,3.55,3.602274,3.87367,3.87367,1.966674,1.906995,1,0.783832,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,72,3.6,3.602274,3.841032,3.841032,1.96762,1.873411,1,0.784579,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,73,3.65,3.602274,3.840154,3.840154,1.968898,1.871256,1,0.784614,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,74,3.7,3.602274,3.839708,3.839708,1.970654,1.869054,1,0.78464,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,75,3.75,3.602274,3.839299,3.839299,1.972551,1.866748,1,0.784666,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,76,3.8,3.602274,4.003041,4.003041,1.879465,2.123576,1,0.780139,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,77,3.85,3.602274,3.839522,3.839522,1.977532,1.86199,1,0.784696,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,78,3.9,3.602274,3.840085,3.840085,1.980502,1.859582,1,0.784702,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,0,79,3.95,3.602274,3.841091,3.841091,1.983884,1.857207,1,0.784699,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,0,0.0,4.276002,0.0,0.0,0.0,0.0,0,0.055441,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,1,0.05,4.276002,0.0,0.0,0.0,0.0,0,0.058157,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,2,0.1,4.276002,2.915657,0.0,2.915657,0.0,0,0.060958,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,3,0.15,4.276002,5.086625,5.086625,2.816244,2.270381,0,0.267146,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,4,0.2,4.276002,2.225382,0.0,0.0,2.225382,0,0.061682,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,5,0.25,4.276002,4.713255,4.713255,1.416203,3.297051,0,0.281373,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,6,0.3,4.276002,4.976243,4.976243,2.292016,2.684227,0,0.271656,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,7,0.35,4.276002,2.235893,0.0,0.0,2.235893,0,0.061439,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,8,0.4,4.276002,5.053927,5.053927,2.686118,2.367809,0,0.268049,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,9,0.45,4.276002,5.235134,5.235134,2.546293,2.688841,0,0.25893,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,10,0.5,4.276002,3.988782,3.988782,2.149245,1.839537,0,0.283675,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,11,0.55,4.276002,5.199183,5.199183,3.460578,1.738604,0,0.260158,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,12,0.6,4.276002,14.089121,14.089121,9.743579,4.345542,0,0.035254,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,13,0.65,4.276002,7.23721,7.23721,5.543564,1.693646,0,0.118165,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,14,0.7,4.276002,4.676682,4.676682,2.825315,1.851367,0,0.280329,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,15,0.75,4.276002,3.94953,3.94953,2.023045,1.926485,0,0.281901,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,16,0.8,4.276002,4.201632,4.201632,2.325739,1.875894,0,0.285166,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,17,0.85,4.276002,4.167612,4.167612,2.273874,1.893738,0,0.285062,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,18,0.9,4.276002,4.509346,4.509346,2.598764,1.910583,0,0.283732,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,19,0.95,4.276002,4.180341,4.180341,2.257628,1.922713,0,0.285155,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,20,1.0,4.276002,4.195343,4.195343,2.24786,1.947482,0,0.285241,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,21,1.05,4.276002,4.031685,4.031685,2.082027,1.949658,0,0.283577,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,22,1.1,4.276002,4.166294,4.166294,2.231846,1.934448,0,0.285072,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,23,1.15,4.276002,4.291275,4.291275,2.228698,2.062576,1,0.785446,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,24,1.2,4.276002,4.279243,4.279243,2.225935,2.053308,1,0.785455,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,25,1.25,4.276002,4.203298,4.203298,2.223127,1.980171,1,0.785291,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,26,1.3,4.276002,4.205217,4.205217,2.220599,1.984618,1,0.785302,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,27,1.35,4.276002,4.205872,4.205872,2.21799,1.987882,1,0.785308,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,28,1.4,4.276002,4.067284,4.067284,1.944121,2.123162,1,0.784097,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,29,1.45,4.276002,4.205167,4.205167,2.213608,1.99156,1,0.785309,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,30,1.5,4.276002,3.775713,3.775713,1.782205,1.993508,1,0.777712,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,31,1.55,4.276002,4.205445,4.205445,2.209928,1.995517,1,0.785314,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,32,1.6,4.276002,4.205642,4.205642,2.208289,1.997353,1,0.785317,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,33,1.65,4.276002,4.20576,4.20576,2.206852,1.998907,1,0.785318,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,34,1.7,4.276002,4.091582,4.091582,2.091151,2.000431,1,0.784406,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,35,1.75,4.276002,4.205882,4.205882,2.204199,2.001683,1,0.78532,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,36,1.8,4.276002,4.086292,4.086292,2.202989,1.883303,1,0.784345,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,37,1.85,4.276002,4.205603,4.205603,2.202018,2.003584,1,0.78532,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,38,1.9,4.276002,4.20574,4.20574,2.201294,2.004446,1,0.785321,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,39,1.95,4.276002,4.205353,4.205353,2.200511,2.004841,1,0.78532,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-204625-cubepinch_sb_baseline_s3,baseline,3,1,40,2.0,4.276002,4.205658,4.205658,2.200059,2.0056,1,0.785322,3682863
