task,queue,env_name,exp_name,sensor_bundle,seed,rollout_idx,step,time_s,force_target,finger_force_sum,effective_force,f_thumb,f_index,success_per_step,reward,env_code_commit
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,11,0.55,4.689322,3.9365,3.9365,2.421203,1.515297,0,0.273142,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,12,0.6,4.689322,0.05179,0.0,0.05179,0.0,0,0.062282,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,13,0.65,4.689322,4.886386,4.886386,3.245083,1.641303,0,0.286022,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,14,0.7,4.689322,4.586421,4.586421,3.066461,1.519959,0,0.285832,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,15,0.75,4.689322,4.816551,4.816551,2.987738,1.828813,0,0.287137,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,16,0.8,4.689322,8.682425,8.682425,2.947616,5.734809,0,0.084887,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,17,0.85,4.689322,4.753072,4.753072,2.621975,2.131097,0,0.288223,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,18,0.9,4.689322,5.132562,5.132562,3.335589,1.796972,0,0.282859,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,19,0.95,4.689322,4.894086,4.894086,3.106384,1.787702,0,0.286741,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,20,1.0,4.689322,4.768139,4.768139,2.970509,1.79763,0,0.287648,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,21,1.05,4.689322,1.891767,0.0,0.0,1.891767,0,0.062708,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,22,1.1,4.689322,5.308534,5.308534,3.518923,1.789611,0,0.277668,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,23,1.15,4.689322,5.536114,5.536114,3.221001,2.315112,0,0.269089,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,24,1.2,4.689322,3.481184,3.481184,0.877294,2.60389,0,0.252015,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,25,1.25,4.689322,5.332256,5.332256,2.732622,2.599634,0,0.277106,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,26,1.3,4.689322,5.031433,5.031433,2.43827,2.593163,0,0.28473,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,27,1.35,4.689322,4.973061,4.973061,2.407901,2.56516,0,0.285987,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,28,1.4,4.689322,3.518867,3.518867,2.400501,1.118366,0,0.254887,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,29,1.45,4.689322,4.878135,4.878135,2.416933,2.461202,0,0.287292,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,30,1.5,4.689322,4.78,4.78,2.35758,2.42242,0,0.287816,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,31,1.55,4.689322,4.72681,4.72681,2.31365,2.41316,0,0.288357,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,32,1.6,4.689322,4.530628,4.530628,2.114482,2.416146,0,0.287884,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,33,1.65,4.689322,4.54422,4.54422,2.134346,2.409875,0,0.288017,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,34,1.7,4.689322,4.532428,4.532428,2.120058,2.41237,0,0.287943,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,35,1.75,4.689322,4.529711,4.529711,2.108755,2.420956,0,0.287935,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,36,1.8,4.689322,4.530564,4.530564,2.100726,2.429838,0,0.287947,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,37,1.85,4.689322,4.718938,4.718938,2.280562,2.438376,0,0.288582,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,38,1.9,4.689322,4.701891,4.701891,2.256317,2.445574,1,0.788596,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,39,1.95,4.689322,4.502183,4.502183,2.049589,2.452594,1,0.787677,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,40,2.0,4.689322,4.538387,4.538387,2.078785,2.459602,1,0.787987,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,41,2.05,4.689322,4.543646,4.543646,2.079447,2.464199,1,0.788015,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,42,2.1,4.689322,4.299805,4.299805,2.07991,2.219896,1,0.784617,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,43,2.15,4.689322,4.571755,4.571755,2.092088,2.479666,1,0.788175,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,44,2.2,4.689322,4.565998,4.565998,2.088104,2.477894,1,0.788114,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,45,2.25,4.689322,4.567211,4.567211,2.088668,2.478543,1,0.788115,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,46,2.3,4.689322,4.570963,4.570963,2.090881,2.480082,1,0.788125,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,47,2.35,4.689322,4.59725,4.59725,2.094445,2.502804,1,0.788252,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,48,2.4,4.689322,4.582815,4.582815,2.098668,2.484148,1,0.78816,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,49,2.45,4.689322,4.591699,4.591699,2.104752,2.486947,1,0.788189,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,50,2.5,4.689322,4.599627,4.599627,2.110111,2.489516,1,0.788209,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,51,2.55,4.689322,4.683543,4.683543,2.316529,2.367014,1,0.7884,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,52,2.6,4.689322,4.569186,4.569186,2.074535,2.494651,1,0.788001,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,53,2.65,4.689322,4.606214,4.606214,2.110788,2.495426,1,0.788176,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,54,2.7,4.689322,4.622493,4.622493,2.126377,2.496116,1,0.78822,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,55,2.75,4.689322,4.762433,4.762433,2.137284,2.625149,1,0.788177,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,56,2.8,4.689322,4.790636,4.790636,2.293805,2.496831,1,0.788027,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,57,2.85,4.689322,4.611442,4.611442,2.113011,2.498431,1,0.788116,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,58,2.9,4.689322,4.630561,4.630561,2.130468,2.500094,1,0.788164,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,59,2.95,4.689322,4.646829,4.646829,2.145109,2.50172,1,0.788186,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,60,3.0,4.689322,4.662597,4.662597,2.159126,2.503471,1,0.788195,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,61,3.05,4.689322,4.6784,4.6784,2.173271,2.505129,1,0.788189,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,62,3.1,4.689322,4.839059,4.839059,2.183059,2.656,1,0.787584,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,63,3.15,4.689322,4.703237,4.703237,2.19532,2.507916,1,0.788142,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,64,3.2,4.689322,4.713901,4.713901,2.203949,2.509951,1,0.788108,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,65,3.25,4.689322,4.58437,4.58437,2.216298,2.368072,1,0.787815,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,66,3.3,4.689322,4.743127,4.743127,2.227044,2.516084,1,0.788004,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,67,3.35,4.689322,4.756244,4.756244,2.238067,2.518177,1,0.787937,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,68,3.4,4.689322,5.039171,5.039171,2.249174,2.789997,1,0.784849,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,69,3.45,4.689322,4.793174,4.793174,2.272538,2.520636,1,0.787724,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,70,3.5,4.689322,4.806316,4.806316,2.282135,2.524181,1,0.78762,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,71,3.55,4.689322,4.464255,4.464255,2.210718,2.253537,1,0.786642,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,72,3.6,4.689322,4.871456,4.871456,2.337737,2.533719,1,0.787066,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,73,3.65,4.689322,4.735847,4.735847,2.332161,2.403686,1,0.787837,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,74,3.7,4.689322,4.805858,4.805858,2.367146,2.438711,1,0.787524,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,75,3.75,4.689322,4.830322,4.830322,2.389522,2.4408,1,0.787347,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,76,3.8,4.689322,4.844136,4.844136,2.407371,2.436765,1,0.787217,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,77,3.85,4.689322,4.850032,4.850032,2.421525,2.428507,1,0.787143,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,78,3.9,4.689322,4.850133,4.850133,2.431843,2.41829,1,0.787117,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,0,79,3.95,4.689322,5.020016,5.020016,2.612322,2.407694,1,0.784925,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,0,0.0,4.273629,0.0,0.0,0.0,0.0,0,0.055094,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,1,0.05,4.273629,0.0,0.0,0.0,0.0,0,0.057982,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,2,0.1,4.273629,3.3905,0.0,3.3905,0.0,0,0.060662,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,3,0.15,4.273629,3.861283,0.0,3.861283,0.0,0,0.061725,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,4,0.2,4.273629,4.200424,4.200424,2.755054,1.44537,0,0.287456,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,5,0.25,4.273629,3.598369,3.598369,2.219278,1.379091,0,0.273422,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,6,0.3,4.273629,3.178998,3.178998,1.895217,1.283781,0,0.252393,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,7,0.35,4.273629,2.857317,2.857317,1.879547,0.977771,0,0.231441,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,8,0.4,4.273629,3.381111,3.381111,2.031883,1.349228,0,0.263381,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,9,0.45,4.273629,1.745352,0.0,1.745352,0.0,0,0.061776,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,10,0.5,4.273629,2.536552,2.536552,1.483877,1.052675,0,0.207745,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,11,0.55,4.273629,3.296207,0.0,3.296207,0.0,0,0.062047,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,12,0.6,4.273629,5.038076,5.038076,3.666889,1.371188,0,0.269218,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,13,0.65,4.273629,4.162524,4.162524,2.18408,1.978444,0,0.287091,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,14,0.7,4.273629,4.342723,4.342723,2.775999,1.566724,0,0.287,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,15,0.75,4.273629,7.178176,7.178176,5.636566,1.54161,0,0.123332,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,16,0.8,4.273629,9.234134,9.234134,7.678381,1.555753,0,0.048141,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,17,0.85,4.273629,5.291768,5.291768,3.437413,1.854356,0,0.256793,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,18,0.9,4.273629,3.511761,3.511761,1.845454,1.666307,0,0.269635,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,19,0.95,4.273629,4.968391,4.968391,3.163867,1.804525,0,0.272435,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,20,1.0,4.273629,4.110447,4.110447,2.322684,1.787763,0,0.286444,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,21,1.05,4.273629,4.083148,4.083148,2.20304,1.880108,0,0.286246,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,22,1.1,4.273629,3.948894,3.948894,1.573988,2.374906,0,0.284387,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,23,1.15,4.273629,4.826752,4.826752,2.199827,2.626924,0,0.278426,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,24,1.2,4.273629,4.082761,4.082761,2.040558,2.042203,0,0.286863,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,25,1.25,4.273629,4.655103,4.655103,2.068598,2.586506,0,0.283531,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,26,1.3,4.273629,4.599281,4.599281,2.020545,2.578737,0,0.284866,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,27,1.35,4.273629,4.541623,4.541623,2.017858,2.523764,0,0.286102,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,28,1.4,4.273629,4.91009,4.91009,2.024285,2.885805,1,0.776028,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,29,1.45,4.273629,4.426109,4.426109,1.985342,2.440767,1,0.787822,0ac79f5
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260623-133237,TesolloCubePinch,TesolloCubePinch-20260623-155328-cubepinch_sb_forcemagnitude_s2,force.magnitude,2,1,30,1.5,4.273629,4.454159,4.454159,2.024386,2.429773,1,0.787598,0ac79f5
