task,queue,env_name,exp_name,sensor_bundle,seed,rollout_seed,step,time_s,f_thumb,f_index,f_total,env_code_commit
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,2,76,3.8,2.46729,1.00815,3.47544,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,2,77,3.85,2.46968,0.87989,3.34956,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,2,78,3.9,2.45383,0.76946,3.22329,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,2,79,3.95,2.43224,0.67227,3.1045,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,0,0.0,0.0,0.0,0.0,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,1,0.05,0.0,0.0,0.0,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,2,0.1,0.0,0.0,0.0,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,3,0.15,3.00811,2.18714,5.19525,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,4,0.2,3.70435,1.81971,5.52406,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,5,0.25,3.54042,0.0,3.54042,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,6,0.3,3.20707,1.08785,4.29492,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,7,0.35,2.8598,0.0,2.8598,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,8,0.4,0.0,0.58733,0.58733,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,9,0.45,2.73736,0.72253,3.45989,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,10,0.5,2.91838,0.55679,3.47517,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,11,0.55,3.23399,0.50823,3.74222,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,12,0.6,2.45929,0.40245,2.86174,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,13,0.65,2.40545,0.38889,2.79434,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,14,0.7,2.42268,0.36606,2.78874,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,15,0.75,2.45935,0.3899,2.84925,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,16,0.8,2.44663,0.37964,2.82627,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,17,0.85,2.37542,0.42225,2.79767,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,18,0.9,2.2992,0.4286,2.72781,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,19,0.95,2.23739,0.49379,2.73117,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,20,1.0,2.19342,0.52564,2.71905,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,21,1.05,2.17875,0.55663,2.73538,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,22,1.1,2.18453,0.63172,2.81625,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,23,1.15,2.20065,0.63164,2.8323,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,24,1.2,2.23673,0.63802,2.87474,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,25,1.25,2.2875,0.6941,2.9816,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,26,1.3,2.33991,0.85915,3.19905,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,27,1.35,2.39705,1.06873,3.46578,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,28,1.4,2.4539,1.287,3.7409,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,29,1.45,2.52012,1.43558,3.9557,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,30,1.5,2.57637,1.57572,4.15209,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,31,1.55,2.62215,1.69391,4.31606,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,32,1.6,2.66263,1.80625,4.46888,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,33,1.65,2.69712,1.91396,4.61108,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,34,1.7,2.72535,1.97381,4.69916,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,35,1.75,2.74675,2.09087,4.83763,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,36,1.8,2.76404,2.18576,4.9498,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,37,1.85,2.77035,2.24627,5.01662,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,38,1.9,2.76114,2.25848,5.01962,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,39,1.95,2.74193,2.31505,5.05698,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,40,2.0,2.7178,2.14532,4.86311,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,41,2.05,2.6891,2.04985,4.73895,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,42,2.1,2.65833,1.94214,4.60047,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,43,2.15,2.61258,1.77832,4.39091,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,44,2.2,2.53737,1.63105,4.16842,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,45,2.25,2.45066,1.50938,3.96003,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,46,2.3,2.38017,1.31922,3.69939,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,47,2.35,2.33807,1.13738,3.47544,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,48,2.4,2.31645,0.98179,3.29823,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,49,2.45,2.29768,0.8517,3.14938,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,50,2.5,2.27585,0.74347,3.01932,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,51,2.55,2.24892,0.65452,2.90344,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,52,2.6,2.28432,0.57704,2.86137,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,53,2.65,2.30223,0.50645,2.80868,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,54,2.7,2.31481,0.44716,2.76197,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,55,2.75,2.32592,0.39966,2.72558,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,56,2.8,2.33894,0.36463,2.70357,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,57,2.85,2.35065,0.34324,2.69389,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,58,2.9,2.36111,0.3363,2.69741,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,59,2.95,2.37005,0.34491,2.71496,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,60,3.0,2.38176,0.37256,2.75433,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,61,3.05,2.39596,0.41989,2.81585,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,62,3.1,2.41793,0.45407,2.872,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,63,3.15,2.44489,0.47943,2.92433,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,64,3.2,2.49344,0.54521,3.03865,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,65,3.25,2.54948,0.72286,3.27234,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,66,3.3,2.6048,0.92787,3.53267,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,67,3.35,2.66234,1.03915,3.7015,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,68,3.4,2.71386,1.15282,3.86668,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,69,3.45,2.76327,1.26694,4.03022,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,70,3.5,2.81026,1.37443,4.18469,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,71,3.55,2.87431,1.49208,4.36639,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,72,3.6,2.96459,1.64523,4.60982,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,73,3.65,3.00953,1.79002,4.79955,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,74,3.7,3.0395,1.93303,4.97252,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,75,3.75,3.05488,2.05909,5.11397,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,76,3.8,3.05808,2.09673,5.15481,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,77,3.85,3.05937,2.16032,5.21969,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,78,3.9,3.03226,2.17632,5.20858,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,3,79,3.95,2.99952,2.14684,5.14636,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,0,0.0,0.0,0.0,0.0,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,1,0.05,0.0,0.0,0.0,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,2,0.1,0.0,0.0,0.0,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,3,0.15,2.95482,0.0,2.95482,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,4,0.2,3.91985,1.0443,4.96414,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,5,0.25,3.37671,0.95372,4.33044,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,6,0.3,3.15306,0.0,3.15306,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,7,0.35,2.57931,1.01747,3.59678,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,8,0.4,0.0,0.93057,0.93057,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,9,0.45,2.5013,0.86029,3.36158,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,10,0.5,3.05111,0.92245,3.97356,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,11,0.55,2.45519,1.11451,3.5697,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,12,0.6,2.39228,1.4555,3.84778,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,13,0.65,2.39477,1.76751,4.16228,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,14,0.7,2.41172,2.05948,4.4712,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,15,0.75,2.41498,2.45643,4.8714,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,16,0.8,2.44304,2.74842,5.19146,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,17,0.85,2.47276,2.83795,5.31071,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,18,0.9,2.488,2.84993,5.33792,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,19,0.95,2.50208,2.83598,5.33805,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,20,1.0,2.51003,2.80721,5.31724,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,21,1.05,2.50001,2.75816,5.25817,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,22,1.1,2.48294,2.62299,5.10592,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,23,1.15,2.4598,2.34412,4.80392,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,24,1.2,2.43051,2.09735,4.52787,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,25,1.25,2.397,1.92609,4.32308,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,26,1.3,2.37763,1.70638,4.08401,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,27,1.35,2.37207,1.46484,3.83691,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,28,1.4,2.35999,1.24112,3.60111,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,29,1.45,2.3435,1.04809,3.39158,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,30,1.5,2.3231,0.88682,3.20992,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,31,1.55,2.30197,0.75466,3.05664,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,32,1.6,2.27704,0.64854,2.92559,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,33,1.65,2.23976,0.5636,2.80336,3682863
pinch_sinusoid,pinch_sweep_size_rand_sinusoid-20260624-142357,TesolloCubePinch,TesolloCubePinch-20260624-182805-cubepinch_sb_propriodelta_s6,proprio.delta,6,4,34,1.7,2.22141,0.49609,2.7175,3682863
