task,queue,env_name,exp_name,sensor_bundle,suffix,seed,eval_mode,rollout_idx,successful_steps,episode_length,success_fraction,result,env_code_commit
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,0,9,80,0.1125,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,1,12,80,0.15,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,2,43,80,0.5375,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,3,0,80,0.0,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,4,1,80,0.0125,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,5,55,80,0.6875,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,6,9,80,0.1125,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,7,10,80,0.125,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,8,59,80,0.7375,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,9,0,80,0.0,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,10,14,80,0.175,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,11,21,80,0.2625,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,12,5,80,0.0625,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,13,34,80,0.425,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,14,7,80,0.0875,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,15,28,80,0.35,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,16,6,80,0.075,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,17,0,80,0.0,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,18,4,80,0.05,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,19,9,80,0.1125,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,20,33,80,0.4125,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,21,21,80,0.2625,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,22,3,80,0.0375,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,23,25,80,0.3125,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,24,27,80,0.3375,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,25,44,80,0.55,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,26,14,80,0.175,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,27,21,80,0.2625,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,28,25,80,0.3125,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,29,7,80,0.0875,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,30,25,80,0.3125,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,31,28,80,0.35,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,32,2,80,0.025,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,33,25,80,0.3125,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,34,12,80,0.15,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,35,6,80,0.075,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,36,17,80,0.2125,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,37,31,80,0.3875,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,38,21,80,0.2625,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,39,2,80,0.025,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,40,30,80,0.375,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,41,4,80,0.05,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,42,19,80,0.2375,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,43,10,80,0.125,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,44,12,80,0.15,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,45,28,80,0.35,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,46,12,80,0.15,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,47,19,80,0.2375,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,48,9,80,0.1125,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,49,25,80,0.3125,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,50,9,80,0.1125,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,51,0,80,0.0,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,52,15,80,0.1875,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,53,36,80,0.45,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,54,5,80,0.0625,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,55,6,80,0.075,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,56,44,80,0.55,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,57,19,80,0.2375,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,58,18,80,0.225,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,59,19,80,0.2375,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,60,13,80,0.1625,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,61,30,80,0.375,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,62,36,80,0.45,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,63,14,80,0.175,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,64,13,80,0.1625,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,65,13,80,0.1625,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,66,26,80,0.325,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,67,54,80,0.675,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,68,25,80,0.3125,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,69,40,80,0.5,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,70,0,80,0.0,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,71,8,80,0.1,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,72,28,80,0.35,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,73,33,80,0.4125,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,74,0,80,0.0,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,75,22,80,0.275,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,76,17,80,0.2125,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,77,45,80,0.5625,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,78,3,80,0.0375,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,79,44,80,0.55,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,80,37,80,0.4625,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,81,30,80,0.375,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,82,3,80,0.0375,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,83,27,80,0.3375,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,84,45,80,0.5625,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,85,20,80,0.25,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,86,1,80,0.0125,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,87,54,80,0.675,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,88,41,80,0.5125,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,89,12,80,0.15,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,90,7,80,0.0875,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,91,1,80,0.0125,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,92,27,80,0.3375,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,93,0,80,0.0,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,94,13,80,0.1625,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,95,6,80,0.075,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,96,8,80,0.1,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,97,3,80,0.0375,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,98,0,80,0.0,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-202344-cubepinch_sb_baseline_s1,baseline,cubepinch_sb_baseline_s1,1,det,99,39,80,0.4875,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,0,36,80,0.45,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,1,45,80,0.5625,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,2,32,80,0.4,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,3,3,80,0.0375,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,4,0,80,0.0,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,5,52,80,0.65,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,6,27,80,0.3375,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,7,8,80,0.1,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,8,53,80,0.6625,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,9,13,80,0.1625,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,10,22,80,0.275,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,11,39,80,0.4875,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,12,31,80,0.3875,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,13,12,80,0.15,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,14,13,80,0.1625,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,15,28,80,0.35,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,16,34,80,0.425,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,17,14,80,0.175,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,18,5,80,0.0625,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,19,17,80,0.2125,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,20,38,80,0.475,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,21,32,80,0.4,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,22,1,80,0.0125,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,23,15,80,0.1875,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,24,56,80,0.7,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,25,39,80,0.4875,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,26,45,80,0.5625,ok,3682863
pinch,pinch_sweep_size_rand-20260622-195014,TesolloCubePinch,TesolloCubePinch-20260622-203506-cubepinch_sb_baseline_s2,baseline,cubepinch_sb_baseline_s2,2,det,27,61,80,0.7625,ok,3682863
